Call_ID,Call_source_system,Agreement_id,Margin_type,Call_direction,Call_amount,Call_result,Call_result_reason,Call_date
CALL2398,Acadia,CSA_CP2398,VariationMargin,CallMade,6824514.64,Challenged,Trade Difference,31-Jan-2025
CALL2399,Acadia,CSA_CP2399,InitialMargin,CallMade,15451052.34,Disputed,Trade Difference,06-Nov-2025
CALL2400,Acadia,CSA_CP2400,VariationMargin,CallMade,29615906.15,Challenged,Valuation difference,27-Nov-2025
CALL2401,Acadia,CSA_CP2401,VariationMargin,CallReceived,13977948.53,Challenged,CSA difference,19-Nov-2025
CALL2402,Acadia,CSA_CP2402,VariationMargin,CallMade,1965432.49,Agreed,NA,10-Sep-2024
CALL2403,Acadia,CSA_CP2403,VariationMargin,CallReceived,14890685.05,Agreed,NA,26-Nov-2025
CALL2404,Acadia,CSA_CP2404,InitialMargin,CallMade,18138588.18,Challenged,Timing differnce,18-Nov-2025
CALL2405,Acadia,CSA_CP2405,VariationMargin,CallReceived,30109907.41,Agreed,NA,21-Nov-2025
CALL2406,Acadia,CSA_CP2406,InitialMargin,CallReceived,4868134.63,Agreed,NA,14-Nov-2025
CALL2407,Acadia,CSA_CP2407,VariationMargin,CallReceived,16621335.84,Pending,NA,01-Dec-2025
CALL2408,Acadia,CSA_CP2408,VariationMargin,CallMade,761198.04,Agreed,NA,11-Nov-2025
CALL2409,Acadia,CSA_CP2409,VariationMargin,CallMade,18325539.27,Agreed,NA,05-Dec-2025
CALL2410,Acadia,CSA_CP2410,InitialMargin,CallMade,4463232.62,Agreed,NA,15-Jun-2023
CALL2411,Acadia,CSA_CP2411,VariationMargin,CallReceived,7627418.92,Agreed,NA,27-Nov-2025
CALL2412,Acadia,CSA_CP2412,VariationMargin,CallMade,9104552.08,Agreed,NA,19-Nov-2025
CALL2413,Acadia,CSA_CP2413,VariationMargin,CallReceived,17423255.18,Agreed,NA,07-Nov-2025
CALL2414,Acadia,CSA_CP2414,VariationMargin,CallMade,1227493.25,Agreed,NA,13-Nov-2025
CALL2415,Acadia,CSA_CP2415,InitialMargin,CallMade,4182557.61,Agreed,NA,26-Jun-2023
CALL2416,Acadia,CSA_CP2416,VariationMargin,CallMade,14007331.84,Agreed,NA,19-Feb-2024
CALL2417,Manual,CSA_CP2417,InitialMargin,CallReceived,6457257.44,Agreed,NA,03-Mar-2023
CALL2418,Acadia,CSA_CP2418,NetCashMargin,CallMade,14514812.16,Agreed,NA,01-Dec-2025
CALL2419,Acadia,CSA_CP2419,VariationMargin,CallMade,9749860.34,Challenged,Trade Difference,03-Feb-2023
CALL2420,Acadia,CSA_CP2420,VariationMargin,CallMade,3296516.05,Challenged,Valuation difference,20-Aug-2024
CALL2421,Acadia,CSA_CP2421,InitialMargin,CallMade,1420630.99,Agreed,NA,01-Dec-2025
CALL2422,Acadia,CSA_CP2422,InitialMargin,CallReceived,11170821.75,Challenged,CSA difference,13-Nov-2025
CALL2423,Acadia,CSA_CP2423,NetCashMargin,CallMade,10364638.51,Agreed,NA,13-Nov-2025
CALL2424,Acadia,CSA_CP2424,VariationMargin,CallReceived,19794142.36,Agreed,NA,10-Nov-2025
CALL2425,Acadia,CSA_CP2425,VariationMargin,CallMade,14099032.4,Agreed,NA,06-Nov-2025
CALL2426,Acadia,CSA_CP2426,InitialMargin,CallMade,3690347.56,Agreed,NA,13-Nov-2025
CALL2427,Acadia,CSA_CP2427,InitialMargin,CallReceived,7387938.1,Agreed,NA,02-Dec-2025
CALL2428,Manual,CSA_CP2428,InitialMargin,CallMade,12876262.66,Agreed,NA,20-Nov-2025
CALL2429,Acadia,CSA_CP2429,VariationMargin,CallReceived,16513434.72,Agreed,NA,19-Jul-2024
CALL2430,Acadia,CSA_CP2430,VariationMargin,CallMade,19010420.87,Agreed,NA,25-Aug-2025
CALL2431,Acadia,CSA_CP2431,VariationMargin,CallMade,12328542.69,Agreed,NA,06-Nov-2025
CALL2432,Acadia,CSA_CP2432,NetCashMargin,CallReceived,22405301.46,Challenged,CSA difference,05-Dec-2025
CALL2433,Acadia,CSA_CP2433,VariationMargin,CallMade,4164393.53,Agreed,NA,14-Nov-2025
CALL2434,Acadia,CSA_CP2434,VariationMargin,CallReceived,16733255.93,Agreed,NA,14-Nov-2025
CALL2435,Acadia,CSA_CP2435,VariationMargin,CallReceived,26751081.5,Agreed,NA,14-Nov-2025
CALL2436,Acadia,CSA_CP2436,VariationMargin,CallMade,10282811.62,Agreed,NA,03-Nov-2025
CALL2437,Acadia,CSA_CP2437,InitialMargin,CallMade,20430437.38,Pending,NA,12-Nov-2025
CALL2438,Acadia,CSA_CP2438,InitialMargin,CallMade,26231160.43,Agreed,NA,04-Dec-2025
CALL2439,Acadia,CSA_CP2439,InitialMargin,CallReceived,30972885.01,Agreed,NA,26-Nov-2025
CALL2440,Acadia,CSA_CP2440,VariationMargin,CallReceived,17219066.61,Agreed,NA,14-Nov-2025
CALL2441,Acadia,CSA_CP2441,InitialMargin,CallReceived,10302307.04,Agreed,NA,05-Dec-2025
CALL2442,Acadia,CSA_CP2442,VariationMargin,CallMade,4850178.2,Agreed,NA,04-Dec-2025
CALL2443,Acadia,CSA_CP2443,VariationMargin,CallMade,11818110.34,Agreed,NA,12-Nov-2025
CALL2444,Acadia,CSA_CP2444,InitialMargin,CallMade,18890533.2,Agreed,NA,12-Nov-2025
CALL2445,Acadia,CSA_CP2445,VariationMargin,CallReceived,402042.74,Agreed,NA,01-Dec-2025
CALL2446,Acadia,CSA_CP2446,VariationMargin,CallReceived,4109673.37,Agreed,NA,06-Nov-2025
CALL2447,Acadia,CSA_CP2447,VariationMargin,CallReceived,3450997.99,Agreed,NA,17-Nov-2025
CALL2448,Acadia,CSA_CP2448,InitialMargin,CallReceived,9980026.02,Agreed,NA,13-Nov-2025
CALL2449,Acadia,CSA_CP2449,VariationMargin,CallMade,12342136.59,Agreed,NA,12-Jul-2024
CALL2450,Acadia,CSA_CP2450,NetCashMargin,CallReceived,8325620.16,Agreed,NA,04-Nov-2025
CALL2451,Acadia,CSA_CP2451,VariationMargin,CallMade,2951557.79,Agreed,NA,24-Apr-2025
CALL2452,Acadia,CSA_CP2452,InitialMargin,CallMade,4732739.52,Agreed,NA,03-Nov-2025
CALL2453,Acadia,CSA_CP2453,InitialMargin,CallMade,6509776.35,Agreed,NA,04-Dec-2025
CALL2454,Acadia,CSA_CP2454,VariationMargin,CallReceived,9383016.65,Agreed,NA,26-Nov-2025
CALL2455,Acadia,CSA_CP2455,InitialMargin,CallMade,550754.36,Agreed,NA,04-Dec-2025
CALL2456,Acadia,CSA_CP2456,InitialMargin,CallMade,4385039.75,Pending,NA,02-Dec-2025
CALL2457,Acadia,CSA_CP2457,InitialMargin,CallReceived,16173835.39,Agreed,NA,28-Nov-2025
CALL2458,Acadia,CSA_CP2458,InitialMargin,CallMade,14098099.97,Pending,NA,20-Nov-2025
CALL2459,Acadia,CSA_CP2459,VariationMargin,CallMade,7717689.44,Disputed,Trade Difference,20-Nov-2025
CALL2460,Acadia,CSA_CP2460,InitialMargin,CallReceived,527411.06,Agreed,NA,02-Dec-2025
CALL2461,Acadia,CSA_CP2461,InitialMargin,CallMade,18304628.07,Agreed,NA,05-Nov-2025
CALL2462,Acadia,CSA_CP2462,InitialMargin,CallReceived,9224917.72,Agreed,NA,18-Nov-2025
CALL2463,Acadia,CSA_CP2463,NetCashMargin,CallMade,3218176.65,Agreed,NA,28-Nov-2025
CALL2464,Acadia,CSA_CP2464,VariationMargin,CallMade,23727614.65,Agreed,NA,02-May-2024
CALL2465,Acadia,CSA_CP2465,InitialMargin,CallMade,858378.47,Pending,NA,18-Jan-2024
CALL2466,Acadia,CSA_CP2466,InitialMargin,CallMade,7908556.73,Pending,NA,13-Nov-2025
CALL2467,Acadia,CSA_CP2467,InitialMargin,CallReceived,13397808.05,Pending,NA,12-Nov-2025
CALL2468,Acadia,CSA_CP2468,InitialMargin,CallReceived,3321061.69,Agreed,NA,17-Nov-2025
CALL2469,Acadia,CSA_CP2469,VariationMargin,CallMade,33940643.36,Disputed,Valuation difference,10-Nov-2025
CALL2470,Acadia,CSA_CP2470,InitialMargin,CallReceived,24487157.42,Disputed,Timing differnce,14-Nov-2025
CALL2471,Acadia,CSA_CP2471,VariationMargin,CallMade,37333276.49,Agreed,NA,03-Dec-2025
CALL2472,Acadia,CSA_CP2472,VariationMargin,CallMade,4348317.12,Agreed,NA,03-Nov-2025
CALL2473,Acadia,CSA_CP2473,InitialMargin,CallReceived,2394242.47,Disputed,Valuation difference,20-Nov-2025
CALL2474,Acadia,CSA_CP2474,InitialMargin,CallMade,21775858.24,Pending,NA,17-Nov-2025
CALL2475,Acadia,CSA_CP2475,InitialMargin,CallMade,1194424.36,Agreed,NA,26-Nov-2025
CALL2476,Acadia,CSA_CP2476,InitialMargin,CallReceived,1591442.69,Agreed,NA,20-Nov-2025
CALL2477,Acadia,CSA_CP2477,InitialMargin,CallReceived,367346.01,Agreed,NA,06-Nov-2025
CALL2478,Acadia,CSA_CP2478,VariationMargin,CallMade,25043746.81,Agreed,NA,09-Jan-2023
CALL2479,Acadia,CSA_CP2479,VariationMargin,CallReceived,4975991.12,Agreed,NA,05-Nov-2025
CALL2480,Acadia,CSA_CP2480,VariationMargin,CallReceived,9624426.51,Agreed,NA,11-Nov-2025
CALL2481,Acadia,CSA_CP2481,NetCashMargin,CallMade,9818458.61,Agreed,NA,13-Nov-2025
CALL2482,Acadia,CSA_CP2482,VariationMargin,CallReceived,3628608.63,Agreed,NA,04-Nov-2024
CALL2483,Acadia,CSA_CP2483,InitialMargin,CallMade,17993582.51,Agreed,NA,24-Nov-2025
CALL2484,Acadia,CSA_CP2484,VariationMargin,CallReceived,11318352.67,Agreed,NA,03-Dec-2025
CALL2485,Acadia,CSA_CP2485,InitialMargin,CallReceived,30170541.54,Agreed,NA,04-Nov-2025
CALL2486,Acadia,CSA_CP2486,VariationMargin,CallMade,3398159.41,Agreed,NA,22-Apr-2024
CALL2487,Acadia,CSA_CP2487,VariationMargin,CallMade,19143828.22,Agreed,NA,02-May-2024
CALL2488,Acadia,CSA_CP2488,VariationMargin,CallMade,16231048.49,Pending,NA,05-Dec-2025
CALL2489,Acadia,CSA_CP2489,VariationMargin,CallMade,6609301.55,Challenged,Valuation difference,03-Nov-2025
CALL2490,Acadia,CSA_CP2490,VariationMargin,CallReceived,5957234.31,Pending,NA,25-Nov-2025
CALL2491,Acadia,CSA_CP2491,NetCashMargin,CallMade,825472.36,Pending,NA,12-Nov-2025
CALL2492,Acadia,CSA_CP2492,InitialMargin,CallMade,31592585.71,Agreed,NA,26-Nov-2025
CALL2493,Acadia,CSA_CP2493,VariationMargin,CallMade,28105808.1,Pending,NA,05-Nov-2025
CALL2494,Acadia,CSA_CP2494,InitialMargin,CallMade,12020124.74,Disputed,Trade Difference,02-Dec-2025
CALL2495,Acadia,CSA_CP2495,InitialMargin,CallMade,1664951.49,Challenged,CSA difference,27-Dec-2023
CALL2496,Acadia,CSA_CP2496,VariationMargin,CallReceived,4446458.32,Agreed,NA,04-Dec-2025
CALL2497,Acadia,CSA_CP2497,VariationMargin,CallReceived,21145393.42,Agreed,NA,05-Dec-2025
CALL2498,Acadia,CSA_CP2498,InitialMargin,CallMade,3396873.29,Challenged,CSA difference,24-Nov-2025
CALL2499,Acadia,CSA_CP2499,VariationMargin,CallMade,1156790.07,Agreed,NA,18-Nov-2025
CALL2500,Acadia,CSA_CP2500,VariationMargin,CallMade,15212845.57,Challenged,Timing differnce,25-Nov-2025
CALL2501,Acadia,CSA_CP2501,VariationMargin,CallReceived,29184664.41,Agreed,NA,10-Apr-2024
CALL2502,Acadia,CSA_CP2502,InitialMargin,CallReceived,10181218.53,Agreed,NA,20-Nov-2025
CALL2503,Acadia,CSA_CP2503,NetCashMargin,CallReceived,2501283.95,Agreed,NA,13-Nov-2025
CALL2504,Acadia,CSA_CP2504,VariationMargin,CallReceived,3613240.96,Agreed,NA,20-Nov-2025
CALL2505,Acadia,CSA_CP2505,VariationMargin,CallMade,12137107.57,Agreed,NA,05-Nov-2025
CALL2506,Acadia,CSA_CP2506,VariationMargin,CallReceived,17741732.03,Agreed,NA,14-Nov-2023
CALL2507,Acadia,CSA_CP2507,VariationMargin,CallReceived,12004326.18,Agreed,NA,25-Nov-2025
CALL2508,Acadia,CSA_CP2508,InitialMargin,CallReceived,5305571.37,Pending,NA,05-Nov-2025
CALL2509,Acadia,CSA_CP2509,InitialMargin,CallReceived,11463009.53,Agreed,NA,27-Nov-2025
CALL2510,Acadia,CSA_CP2510,NetCashMargin,CallReceived,43816331.26,Challenged,Trade Difference,26-Apr-2024
CALL2511,Acadia,CSA_CP2511,VariationMargin,CallReceived,5099497.07,Challenged,Trade Difference,11-Nov-2025
CALL2512,Acadia,CSA_CP2512,VariationMargin,CallReceived,3098097.45,Pending,NA,24-Nov-2025
CALL2513,Acadia,CSA_CP2513,InitialMargin,CallMade,3246961.89,Agreed,NA,04-Dec-2025
CALL2514,Acadia,CSA_CP2514,VariationMargin,CallReceived,33412050.13,Challenged,Timing differnce,05-Dec-2025
CALL2515,Acadia,CSA_CP2515,VariationMargin,CallReceived,1332330.02,Pending,NA,07-Nov-2025
CALL2516,Acadia,CSA_CP2516,VariationMargin,CallReceived,9165207.46,Agreed,NA,15-Aug-2024
CALL2517,Acadia,CSA_CP2517,VariationMargin,CallMade,17327275.23,Agreed,NA,03-Dec-2025
CALL2518,Acadia,CSA_CP2518,VariationMargin,CallReceived,12496609.72,Agreed,NA,05-Nov-2025
CALL2519,Acadia,CSA_CP2519,VariationMargin,CallReceived,5993069.68,Pending,NA,19-Jul-2024
CALL2520,Acadia,CSA_CP2520,VariationMargin,CallMade,26785037.16,Disputed,Trade Difference,11-Nov-2025
CALL2521,Acadia,CSA_CP2521,VariationMargin,CallReceived,17194843.23,Disputed,Timing differnce,01-Dec-2025
CALL2522,Acadia,CSA_CP2522,InitialMargin,CallReceived,349174.61,Agreed,NA,21-Nov-2025
CALL2523,Acadia,CSA_CP2523,VariationMargin,CallMade,5517071.38,Pending,NA,16-Feb-2023
CALL2524,Acadia,CSA_CP2524,VariationMargin,CallReceived,15173228.53,Challenged,Timing differnce,17-Nov-2025
CALL2525,Acadia,CSA_CP2525,VariationMargin,CallReceived,6122369.18,Agreed,NA,19-Nov-2025
CALL2526,Acadia,CSA_CP2526,InitialMargin,CallMade,14466359.08,Agreed,NA,17-Nov-2025
CALL2527,Acadia,CSA_CP2527,VariationMargin,CallReceived,35957341.41,Agreed,NA,11-Nov-2025
CALL2528,Acadia,CSA_CP2528,InitialMargin,CallMade,9771016.61,Challenged,Timing differnce,19-Aug-2024
CALL2529,Acadia,CSA_CP2529,InitialMargin,CallReceived,9629880.13,Agreed,NA,01-Dec-2025
CALL2530,Acadia,CSA_CP2530,InitialMargin,CallReceived,19885996.59,Agreed,NA,30-May-2023
CALL2531,Acadia,CSA_CP2531,InitialMargin,CallMade,31649541.67,Agreed,NA,01-Dec-2025
CALL2532,Acadia,CSA_CP2532,VariationMargin,CallReceived,9237033.98,Agreed,NA,08-Jul-2024
CALL2533,Acadia,CSA_CP2533,InitialMargin,CallMade,9982541.34,Agreed,NA,03-Dec-2025
CALL2534,Acadia,CSA_CP2534,NetCashMargin,CallReceived,3061322.28,Agreed,NA,19-Nov-2025
CALL2535,Acadia,CSA_CP2535,VariationMargin,CallMade,3322877.23,Challenged,Timing differnce,12-Jan-2023
CALL2536,Acadia,CSA_CP2536,InitialMargin,CallMade,21410472.86,Agreed,NA,30-Apr-2025
CALL2537,Acadia,CSA_CP2537,VariationMargin,CallMade,17722981.83,Agreed,NA,28-Nov-2025
CALL2538,Acadia,CSA_CP2538,InitialMargin,CallMade,1694561.2,Agreed,NA,13-Dec-2023
CALL2539,Acadia,CSA_CP2539,InitialMargin,CallMade,16465433.59,Agreed,NA,12-Nov-2025
CALL2540,Acadia,CSA_CP2540,InitialMargin,CallReceived,36770748.08,Challenged,Timing differnce,20-Aug-2025
CALL2541,Acadia,CSA_CP2541,VariationMargin,CallMade,9662711.11,Agreed,NA,13-Nov-2025
CALL2542,Acadia,CSA_CP2542,VariationMargin,CallMade,6575247.17,Pending,NA,01-Dec-2025
CALL2543,Acadia,CSA_CP2543,NetCashMargin,CallMade,15160713.55,Agreed,NA,12-Nov-2025
CALL2544,Acadia,CSA_CP2544,VariationMargin,CallReceived,18471773.34,Agreed,NA,03-Nov-2025
CALL2545,Acadia,CSA_CP2545,InitialMargin,CallMade,4982864.24,Agreed,NA,17-Nov-2025
CALL2546,Acadia,CSA_CP2546,VariationMargin,CallMade,2873101.4,Agreed,NA,07-Nov-2025
CALL2547,Acadia,CSA_CP2547,InitialMargin,CallMade,14248583.96,Agreed,NA,07-Nov-2025
CALL2548,Acadia,CSA_CP2548,InitialMargin,CallReceived,8483363.29,Agreed,NA,24-Nov-2025
CALL2549,Acadia,CSA_CP2549,InitialMargin,CallReceived,32797853.36,Agreed,NA,28-Nov-2025
CALL2550,Acadia,CSA_CP2550,InitialMargin,CallMade,6989098.16,Agreed,NA,25-Sep-2025
CALL2551,Acadia,CSA_CP2551,VariationMargin,CallReceived,25739464.18,Agreed,NA,04-Nov-2025
CALL2552,Acadia,CSA_CP2552,InitialMargin,CallMade,21637782.34,Disputed,CSA difference,02-Dec-2025
CALL2553,Acadia,CSA_CP2553,InitialMargin,CallReceived,5304425.19,Disputed,CSA difference,06-Nov-2025
CALL2554,Acadia,CSA_CP2554,VariationMargin,CallMade,14157778.96,Agreed,NA,05-Nov-2025
CALL2555,Acadia,CSA_CP2555,InitialMargin,CallReceived,5785358.42,Disputed,Timing differnce,27-Dec-2024
CALL2556,Acadia,CSA_CP2556,InitialMargin,CallReceived,13334787.39,Agreed,NA,28-Nov-2025
CALL2557,Manual,CSA_CP2557,VariationMargin,CallMade,8364509.5,Pending,NA,21-Jun-2023
CALL2558,Acadia,CSA_CP2558,VariationMargin,CallMade,29716898.64,Challenged,Trade Difference,25-Nov-2025
CALL2559,Acadia,CSA_CP2559,InitialMargin,CallReceived,29122584.36,Pending,NA,05-Dec-2025
CALL2560,Acadia,CSA_CP2560,InitialMargin,CallMade,25761264.09,Agreed,NA,14-Nov-2025
CALL2561,Acadia,CSA_CP2561,InitialMargin,CallMade,28368848.78,Agreed,NA,13-Nov-2025
CALL2562,Acadia,CSA_CP2562,VariationMargin,CallMade,5471065.75,Agreed,NA,22-Sep-2023
CALL2563,Acadia,CSA_CP2563,VariationMargin,CallMade,22905392.36,Agreed,NA,20-Feb-2023
CALL2564,Manual,CSA_CP2564,VariationMargin,CallReceived,14006946.91,Agreed,NA,02-Dec-2025
CALL2565,Acadia,CSA_CP2565,InitialMargin,CallReceived,4689167.26,Agreed,NA,18-Nov-2025
CALL2566,Acadia,CSA_CP2566,InitialMargin,CallMade,3079498.36,Agreed,NA,01-Jan-2024
CALL2567,Acadia,CSA_CP2567,VariationMargin,CallReceived,5451039.3,Agreed,NA,28-Nov-2025
CALL2568,Acadia,CSA_CP2568,VariationMargin,CallReceived,1928445.54,Agreed,NA,06-Nov-2025
CALL2569,Acadia,CSA_CP2569,InitialMargin,CallMade,34748422.25,Agreed,NA,15-Oct-2024
CALL2570,Acadia,CSA_CP2570,VariationMargin,CallMade,7240651.38,Agreed,NA,06-Nov-2025
CALL2571,Acadia,CSA_CP2571,VariationMargin,CallReceived,16935626.12,Challenged,Trade Difference,18-Nov-2025
CALL2572,Manual,CSA_CP2572,VariationMargin,CallReceived,446965.05,Agreed,NA,06-Nov-2025
CALL2573,Acadia,CSA_CP2573,VariationMargin,CallMade,26679294.29,Agreed,NA,25-Nov-2025
CALL2574,Acadia,CSA_CP2574,VariationMargin,CallReceived,4679851.35,Agreed,NA,12-Nov-2025
CALL2575,Acadia,CSA_CP2575,VariationMargin,CallMade,27661873.21,Agreed,NA,20-Nov-2025
CALL2576,Acadia,CSA_CP2576,VariationMargin,CallMade,21249567.03,Agreed,NA,04-Dec-2024
CALL2577,Acadia,CSA_CP2577,VariationMargin,CallMade,3598004.54,Challenged,CSA difference,23-May-2024
CALL2578,Acadia,CSA_CP2578,VariationMargin,CallMade,19160553.38,Challenged,Valuation difference,28-Nov-2025
CALL2579,Acadia,CSA_CP2579,VariationMargin,CallMade,8222605.85,Agreed,NA,21-Nov-2025
CALL2580,Acadia,CSA_CP2580,NetCashMargin,CallMade,18528064.72,Agreed,NA,14-Nov-2025
CALL2581,Acadia,CSA_CP2581,VariationMargin,CallMade,30937921.33,Agreed,NA,19-Nov-2025
CALL2582,Acadia,CSA_CP2582,VariationMargin,CallMade,6038977.34,Challenged,Timing differnce,29-Jul-2024
CALL2583,Acadia,CSA_CP2583,VariationMargin,CallReceived,14147809.04,Agreed,NA,05-Dec-2025
CALL2584,Acadia,CSA_CP2584,VariationMargin,CallReceived,2032152.18,Agreed,NA,27-Nov-2025
CALL2585,Acadia,CSA_CP2585,VariationMargin,CallMade,1314660.27,Challenged,Timing differnce,20-May-2024
CALL2586,Acadia,CSA_CP2586,InitialMargin,CallMade,21575409.62,Agreed,NA,19-Nov-2025
CALL2587,Acadia,CSA_CP2587,VariationMargin,CallMade,7663516.64,Disputed,Trade Difference,13-Nov-2025
CALL2588,Acadia,CSA_CP2588,VariationMargin,CallMade,26274466.59,Pending,NA,17-Nov-2025
CALL2589,Acadia,CSA_CP2589,VariationMargin,CallReceived,5057976.0,Challenged,Valuation difference,12-May-2023
CALL2590,Acadia,CSA_CP2590,InitialMargin,CallMade,6406555.92,Agreed,NA,26-Nov-2025
CALL2591,Acadia,CSA_CP2591,VariationMargin,CallReceived,1855022.06,Agreed,NA,20-Dec-2024
CALL2592,Acadia,CSA_CP2592,VariationMargin,CallMade,4905137.3,Challenged,Valuation difference,26-Nov-2025
CALL2593,Acadia,CSA_CP2593,VariationMargin,CallReceived,19759001.02,Agreed,NA,19-Jul-2023
CALL2594,Manual,CSA_CP2594,VariationMargin,CallMade,12205809.36,Challenged,Trade Difference,25-Feb-2025
CALL2595,Acadia,CSA_CP2595,VariationMargin,CallMade,11194528.42,Disputed,Valuation difference,21-Nov-2025
CALL2596,Acadia,CSA_CP2596,VariationMargin,CallMade,21667658.37,Agreed,NA,10-Nov-2025
CALL2597,Acadia,CSA_CP2597,NetCashMargin,CallReceived,5434977.84,Challenged,Valuation difference,26-Nov-2025
CALL2598,Manual,CSA_CP2598,InitialMargin,CallMade,8749002.5,Disputed,Trade Difference,10-Apr-2024
CALL2599,Manual,CSA_CP2599,VariationMargin,CallReceived,9535446.28,Challenged,Valuation difference,13-Nov-2025
CALL2600,Manual,CSA_CP2600,VariationMargin,CallMade,5106124.05,Agreed,NA,11-Nov-2025
CALL2601,Acadia,CSA_CP2601,VariationMargin,CallMade,14389649.01,Agreed,NA,12-Nov-2025
CALL2602,Acadia,CSA_CP2602,InitialMargin,CallMade,17104228.97,Agreed,NA,03-Jun-2025
CALL2603,Acadia,CSA_CP2603,InitialMargin,CallMade,5516685.91,Challenged,Trade Difference,25-Nov-2025
CALL2604,Acadia,CSA_CP2604,VariationMargin,CallMade,6951750.72,Agreed,NA,12-Nov-2025
CALL2605,Acadia,CSA_CP2605,VariationMargin,CallReceived,12346707.23,Agreed,NA,13-Nov-2025
CALL2606,Acadia,CSA_CP2606,VariationMargin,CallReceived,10476269.61,Agreed,NA,15-May-2025
CALL2607,Acadia,CSA_CP2607,NetCashMargin,CallReceived,793195.5,Agreed,NA,03-Nov-2025
CALL2608,Acadia,CSA_CP2608,InitialMargin,CallMade,1909411.29,Pending,NA,02-Dec-2025
CALL2609,Acadia,CSA_CP2609,VariationMargin,CallMade,1124028.25,Agreed,NA,18-Nov-2025
CALL2610,Acadia,CSA_CP2610,VariationMargin,CallMade,23915125.13,Agreed,NA,24-Nov-2025
CALL2611,Acadia,CSA_CP2611,VariationMargin,CallMade,1950411.35,Agreed,NA,06-Nov-2025
CALL2612,Acadia,CSA_CP2612,VariationMargin,CallMade,5725498.37,Challenged,CSA difference,27-Nov-2025
CALL2613,Acadia,CSA_CP2613,VariationMargin,CallMade,3140169.13,Agreed,NA,28-Dec-2023
CALL2614,Acadia,CSA_CP2614,InitialMargin,CallMade,11133231.14,Agreed,NA,19-Nov-2025
CALL2615,Acadia,CSA_CP2615,InitialMargin,CallMade,11725398.35,Disputed,Timing differnce,18-Nov-2025
CALL2616,Acadia,CSA_CP2616,NetCashMargin,CallMade,7481366.59,Agreed,NA,03-Dec-2025
CALL2617,Acadia,CSA_CP2617,InitialMargin,CallMade,21417325.79,Pending,NA,14-Nov-2025
CALL2618,Acadia,CSA_CP2618,NetCashMargin,CallReceived,11523402.83,Agreed,NA,17-Nov-2025
CALL2619,Acadia,CSA_CP2619,VariationMargin,CallMade,27855615.55,Challenged,CSA difference,28-Nov-2025
CALL2620,Acadia,CSA_CP2620,VariationMargin,CallMade,20504011.28,Agreed,NA,06-Oct-2023
CALL2621,Acadia,CSA_CP2621,VariationMargin,CallMade,11890743.68,Agreed,NA,17-Nov-2025
CALL2622,Acadia,CSA_CP2622,VariationMargin,CallMade,13470930.27,Agreed,NA,18-Nov-2025
CALL2623,Manual,CSA_CP2623,VariationMargin,CallMade,24520136.88,Disputed,Valuation difference,21-Nov-2025
CALL2624,Acadia,CSA_CP2624,VariationMargin,CallMade,16774742.5,Agreed,NA,21-Aug-2024
CALL2625,Acadia,CSA_CP2625,VariationMargin,CallReceived,14098663.75,Agreed,NA,03-Dec-2025
CALL2626,Acadia,CSA_CP2626,VariationMargin,CallMade,6185561.6,Disputed,Timing differnce,05-Nov-2025
CALL2627,Acadia,CSA_CP2627,InitialMargin,CallMade,2884823.47,Pending,NA,21-Nov-2025
CALL2628,Acadia,CSA_CP2628,VariationMargin,CallMade,23270402.39,Agreed,NA,24-Nov-2025
CALL2629,Manual,CSA_CP2629,VariationMargin,CallReceived,18122889.1,Agreed,NA,20-Nov-2025
CALL2630,Acadia,CSA_CP2630,VariationMargin,CallReceived,13908929.22,Agreed,NA,06-Nov-2025
CALL2631,Acadia,CSA_CP2631,NetCashMargin,CallMade,29977943.47,Agreed,NA,03-Dec-2025
CALL2632,Acadia,CSA_CP2632,VariationMargin,CallReceived,6217134.85,Pending,NA,12-Nov-2025
CALL2633,Acadia,CSA_CP2633,VariationMargin,CallReceived,561204.97,Agreed,NA,21-Nov-2024
CALL2634,Acadia,CSA_CP2634,VariationMargin,CallMade,32631440.89,Pending,NA,26-Nov-2025
CALL2635,Acadia,CSA_CP2635,InitialMargin,CallReceived,26533843.63,Agreed,NA,17-Nov-2025
CALL2636,Acadia,CSA_CP2636,VariationMargin,CallReceived,8194158.07,Agreed,NA,26-Nov-2025
CALL2637,Acadia,CSA_CP2637,InitialMargin,CallMade,9072823.6,Disputed,CSA difference,05-Dec-2025
CALL2638,Acadia,CSA_CP2638,NetCashMargin,CallReceived,23355211.7,Agreed,NA,05-Dec-2025
CALL2639,Acadia,CSA_CP2639,VariationMargin,CallReceived,20848205.36,Agreed,NA,06-Nov-2025
CALL2640,Acadia,CSA_CP2640,VariationMargin,CallMade,9150450.72,Agreed,NA,21-Nov-2025
CALL2641,Acadia,CSA_CP2641,InitialMargin,CallMade,13076678.44,Challenged,Timing differnce,21-Nov-2025
CALL2642,Acadia,CSA_CP2642,InitialMargin,CallMade,5992809.22,Agreed,NA,04-Dec-2025
CALL2643,Acadia,CSA_CP2643,VariationMargin,CallReceived,11880505.11,Challenged,CSA difference,04-Nov-2025
CALL2644,Acadia,CSA_CP2644,VariationMargin,CallMade,806719.64,Agreed,NA,18-Nov-2025
CALL2645,Acadia,CSA_CP2645,InitialMargin,CallReceived,22746095.08,Agreed,NA,14-Feb-2024
